306	497:7.12958785182,204:6.7725798195,276:6.41713701586,268:6.39726988564,176:6.00407588582,220:5.97595766097,280:5.97362189377,496:5.9594295037,308:5.95687162908,476:5.87965930565,480:5.87585851164,184:5.84826312379,435:5.8395531977,355:5.78402786911,479:5.75999355952
307	220:5.7913382112,322:5.76555488111,476:5.66368078813,204:5.52522157817,258:5.26546371988,184:5.13050913701,343:5.08561762469,486:5.07096360302,274:5.06786186348,182:5.01189256869,284:5.00814524478,352:4.96193783532,176:4.95924367555,457:4.94523916531,484:4.94506842856
308	472:6.92011006749,200:6.91911760558,129:6.82868363571,458:6.76165562447,479:6.67021401832,171:6.61817255187,485:6.57747416223,259:6.57369445069,476:6.55685118437,463:6.50355301179,176:6.47977478542,214:6.46649498532,486:6.45330575735,278:6.44126607968,184:6.4050267742
309	200:10.4967295285,276:9.63692457837,458:9.53649944611,230:9.45957596189,129:9.45418713426,476:9.39921394902,462:9.33362912352,231:9.30623000629,475:9.26096877402,477:9.25269343309,184:9.22619076479,227:9.19029557293,284:9.1488798937,498:9.13607861264,214:9.08840570229
310	479:7.02950279132,200:6.96627495021,322:6.80319637918,214:6.77538488623,171:6.71471812565,280:6.62596482404,476:6.59243457083,129:6.43166853188,184:6.41011118154,221:6.30659310931,278:6.30609449958,227:6.28084767608,160:6.26102919658,471:6.23575075664,461:6.22151771963
311	200:6.95105854325,220:6.49307805663,160:6.49298202983,479:6.28987084266,151:6.27118663533,231:6.22728975048,476:6.21652944558,341:6.10836306583,292:6.07988767138,129:5.95341313396,285:5.93419173704,322:5.88893859627,266:5.88709890381,227:5.86953748521,276:5.81625711462
312	276:7.63860876224,284:7.53650034338,343:7.53222912899,184:7.51642205331,200:7.30970465747,498:7.26957697113,221:7.2579279439,448:7.17415504709,227:7.15305284003,486:7.13882362077,476:7.13431971208,479:7.11371867231,484:7.05867091539,214:7.02176110519,209:7.00126174375
313	221:8.07563269622,200:7.66826762981,171:7.56528325418,472:7.46426537478,458:7.37576189336,259:7.34927249146,343:7.1798232167,271:7.13477248539,459:7.12035542403,475:7.10755217027,498:7.09778810219,227:7.06985336267,485:7.02315803776,499:7.01730276486,264:6.95764401484
314	459:7.87774943143,214:7.69557327935,184:7.56666203032,499:7.50722396068,200:7.50619922464,271:7.42411370642,476:7.4011852908,260:7.39925980474,484:7.360959359,292:7.34974152308,486:7.33811980787,343:7.33661947897,308:7.32846871095,322:7.31532059624,220:7.29213796026
315	231:5.93390422326,474:5.91124773799,129:5.90851829099,227:5.89802882652,484:5.79967079083,230:5.44962268509,200:5.42891292878,171:5.39599856908,151:5.38850767702,497:5.37347416956,457:5.36893744471,355:5.32350368232,284:5.30070646846,177:5.29528464706,491:5.22762090384
316	284:5.29514155574,469:5.16327582692,484:5.03306357084,476:5.02958247472,292:5.02863648077,463:4.99792470457,322:4.97346207077,458:4.96821791023,486:4.95948076521,271:4.95510706549,200:4.94122216956,488:4.92020457804,266:4.84831254947,278:4.81008401759,144:4.78456380043
317	476:8.91389025482,184:8.54372373942,276:8.4148473792,227:8.32128741015,214:8.23459876266,274:8.16751398162,157:8.16233511457,280:8.15584912378,322:8.0110937707,129:7.96404581686,479:7.85345832435,285:7.84787328467,275:7.84559447664,482:7.8249589649,484:7.82340592076
318	230:5.27460282843,231:5.1396229205,266:5.09150307384,200:5.05153370161,161:5.04654998945,497:4.96695008128,204:4.93592631517,258:4.91754435879,276:4.9085738245,152:4.89580833164,479:4.86783786973,171:4.83981788803,160:4.83787602291,214:4.82832220878,482:4.8134512084
319	184:8.53763422564,476:8.53469373096,448:8.52257771226,204:8.40289095612,266:8.3895269455,284:8.35743852907,221:8.30190235909,214:8.22306092235,200:8.17241235937,343:8.15691834975,322:8.14617280394,275:8.14377466374,474:8.13461756926,498:8.12105858566,461:8.06756499605
320	214:5.2937958198,258:4.95175338701,184:4.95080127124,273:4.91626591464,259:4.91288429975,272:4.89718133077,152:4.85434378785,271:4.77416069385,161:4.72084406171,463:4.71857675349,483:4.69253673659,317:4.66399778456,499:4.63793184145,498:4.62966603736,466:4.61475436224
321	227:8.28815913107,171:8.25405638248,266:8.19725328164,322:8.06300231577,461:7.98151576765,231:7.89550671436,274:7.83651883133,341:7.76870805731,474:7.70780711345,129:7.70012214797,284:7.58334100027,479:7.5832385026,280:7.56359468664,221:7.48376235135,275:7.44913364431
322	214:15.541288925,171:15.539678023,266:15.5158903143,448:15.4974468572,221:15.3725789179,227:15.2607927177,220:15.2141823114,200:15.2057337127,474:15.1728413145,322:15.1530322265,129:15.1310813219,204:15.0783110366,284:15.0499499649,459:15.0087806922,471:14.9667124154
323	214:8.29787585303,476:8.03205596285,184:7.98762422352,276:7.91492576701,479:7.91369301554,471:7.84746919783,129:7.76207449883,495:7.67809987405,498:7.54300641943,292:7.54158912569,173:7.53727865244,280:7.35703770478,458:7.3277473237,274:7.32160973105,221:7.31130528317
324	480:8.03978672495,280:7.84344028503,471:7.74956976074,221:7.66605977634,268:7.4914720687,214:7.40599466691,485:7.32463838883,259:7.32143616841,322:7.29132528676,463:7.27409696678,273:7.16498610362,275:7.15069193797,406:7.1356367643,284:7.10959081168,272:7.10283894418
325	200:8.04743251621,204:7.64556865004,148:7.6378680517,308:7.63729988734,184:7.44098962412,157:7.43995889656,214:7.35243790485,469:7.26409792621,258:7.10119226924,486:7.06921224568,484:7.02022922879,259:6.99674625712,144:6.99026907939,266:6.86909339128,162:6.85575213157
326	266:5.81828128668,227:5.67040095545,284:5.63412069111,221:5.61704634158,322:5.60366103511,220:5.53475337707,479:5.46628381206,200:5.43898582262,285:5.41739146273,476:5.39792975316,308:5.26862130855,129:5.15947236076,264:5.15910630278,343:5.14636860104,247:5.13482650717
327	184:8.07211798857,173:7.96559277937,171:7.96213988124,129:7.9535139551,471:7.93451069478,200:7.88413139235,448:7.79918779323,465:7.75018470921,347:7.63721522308,214:7.58156192094,259:7.55838191258,276:7.5056874394,479:7.49805656602,280:7.4966108506,469:7.47744561946
328	200:8.14108033096,231:7.97175750611,276:7.42687462109,266:7.39603765306,259:7.32074994395,458:7.30766951045,160:7.30488264371,439:7.2919445745,204:7.27289833813,498:7.24470291757,464:7.24225903551,461:7.20481521639,214:7.15369841657,448:7.12049438583,476:7.10082997418
329	227:7.17168558965,200:7.13097669448,476:6.89438810912,284:6.86324529582,148:6.77963436864,214:6.73604488157,266:6.68769104399,184:6.66382591494,129:6.65336995784,221:6.65175621136,471:6.6514305217,322:6.62649105837,439:6.55306159831,479:6.51175442861,181:6.45587309486
330	171:5.03262696278,479:5.0092490228,200:4.9787285973,472:4.59495152138,129:4.38036549301,498:4.37391606716,230:4.2125396001,476:4.20085600867,361:4.14842857893,461:4.0939207569,493:4.07164843011,471:4.02377928323,284:4.01202319919,202:3.99359148484,151:3.97638915252
331	200:6.62890891997,276:6.61217083019,458:5.73238874684,380:5.72299496006,240:5.65225339451,184:5.63387180106,274:5.63194719969,157:5.61158736851,317:5.60439574174,265:5.55479105125,221:5.52248527953,498:5.51480638278,497:5.50454333711,160:5.49835347276,495:5.4517935107
332	259:5.25144808588,182:5.21081559542,472:5.0823460815,463:5.00612773438,274:4.98538775661,160:4.98434286791,474:4.91056586697,129:4.86532121237,209:4.86022504321,214:4.85411007689,284:4.75402430009,221:4.73426970514,181:4.73201628022,265:4.72419044549,231:4.70980255108
333	200:10.176547651,284:9.98067653037,280:9.76295116052,322:9.59001849583,184:9.54689624474,129:9.54173585763,471:9.48076957257,171:9.41501400042,220:9.396727041,479:9.31072079776,214:9.24137644638,227:9.19095533759,271:9.17981781379,343:9.15786385486,476:9.1430176247
334	476:6.2035644519,343:6.07400748662,486:6.05569456754,471:6.02431242812,200:5.96201596376,284:5.75423587917,184:5.61794828923,484:5.60438554324,458:5.59637632876,322:5.55290245159,498:5.53383309866,214:5.49480660637,271:5.49478224877,152:5.43777931662,479:5.42152859249
335	200:9.58907130472,171:9.55394551548,214:9.41407693115,129:9.40234118816,276:9.3314616323,322:9.26025329207,448:9.21064426962,271:9.14344770615,476:9.1285578871,479:9.12301323175,204:9.10108530115,285:9.08712430993,220:9.07802678661,184:9.05475523591,266:9.05311439239
336	355:5.00381796669,227:4.92031944643,260:4.86178900715,380:4.56809300203,129:4.56644627478,276:4.55490524665,497:4.55050804302,265:4.50828415779,160:4.50541330501,474:4.42783237776,476:4.39957693004,182:4.3806254785,361:4.36918603972,479:4.34249344337,171:4.32137516176
337	266:8.28985750627,498:8.26540638825,227:8.24521131366,220:8.23112584373,214:8.21107203797,479:8.177674862,322:8.06625807086,472:7.95868984868,482:7.90809692481,485:7.8950459378,292:7.88825175281,231:7.86602980074,204:7.79621035369,162:7.77609657633,200:7.77415406734
338	476:9.96573681488,129:9.65017081584,184:9.63611942877,280:9.5804781885,479:9.47733085699,214:9.43161810101,292:9.05791296719,458:9.01903806198,177:9.00161113971,144:8.98526856504,260:8.95922678836,495:8.79066459573,200:8.7756611091,278:8.76158715367,322:8.75399617934
339	171:6.77753858793,280:6.60827874569,271:6.56095513979,322:6.25772128369,266:6.21433814173,479:6.12140969478,200:6.1210756931,458:6.07122717613,221:6.03478779998,184:5.94592821055,255:5.83658599133,278:5.80796709429,264:5.78612153835,380:5.78585022555,472:5.78376209344
340	220:8.79246341522,184:8.4412011924,322:8.33473984912,274:8.20100851586,458:8.08038405814,280:8.07790630402,275:8.03336869766,266:7.94600091112,214:7.94530515679,448:7.86337358024,200:7.80797592395,260:7.79607829242,463:7.76475938337,479:7.73103612686,221:7.66975749717
341	227:5.85870004273,459:5.81932808213,321:5.49042203463,474:5.48793085107,419:5.4863206118,267:5.48345821254,472:5.44362799347,214:5.33914140627,260:5.33673295264,480:5.32592750515,160:5.29041870191,292:5.26715259693,221:5.26528554367,268:5.23595178776,498:5.23174553917
342	266:6.27742264695,476:6.21532448557,214:6.18345694131,471:6.17229240753,479:6.13994876886,284:6.07830832456,276:6.05572227965,200:5.92539970192,343:5.84234879097,322:5.83119274719,271:5.80982040292,272:5.80654765703,171:5.78384690582,472:5.78380524435,221:5.74625753974
343	173:6.15733744043,184:6.12548638425,129:6.09337871892,214:6.00064868335,317:5.85720501297,462:5.7714342369,162:5.70321524384,499:5.68642051845,341:5.66096701402,258:5.61860476701,227:5.51417428248,262:5.50641094897,200:5.49496946691,284:5.49276258766,171:5.48243389502
344	200:8.73668404923,184:8.06221957221,347:8.04030199428,458:8.03315701352,285:7.86719534924,221:7.86315375236,204:7.83842775334,476:7.83826314994,266:7.82848902439,274:7.73765932728,278:7.69036133703,247:7.64881849739,461:7.59669968406,171:7.59072329118,479:7.5798592279
345	221:6.4546034776,129:6.36192565218,498:6.32381161482,214:6.30025045345,458:6.23361939953,476:6.20931952187,200:6.16029711755,148:6.10757259225,465:6.09192495016,240:6.09108161355,177:6.07875596095,184:6.06676682263,479:6.04982422578,227:6.03265514326,272:6.01458594613
346	322:5.54023983071,484:5.05351943319,148:5.03924945977,479:4.91414029173,457:4.6204818636,271:4.5922299096,266:4.58886167395,476:4.52347630089,171:4.49723341942,220:4.48673622484,129:4.47574356283,462:4.45831247807,285:4.45395280658,214:4.44543289231,439:4.4299308803
347	214:13.0866671805,459:13.0535313747,204:12.9245001772,284:12.8383201068,343:12.8156224311,479:12.5836335558,184:12.5685808936,171:12.5642856107,280:12.5482366983,173:12.4970749209,474:12.4640373792,347:12.4357358241,499:12.3897754677,341:12.3626057634,258:12.3562275446
348	204:7.25835968913,184:7.15110234147,266:7.04059499767,157:7.02662518161,284:6.91056382838,221:6.89442478304,458:6.88843658148,439:6.84808117624,462:6.76237723461,486:6.7598003613,220:6.68700048562,200:6.67449421036,448:6.67405357971,425:6.62006943028,343:6.58789481091
349	214:5.97263783478,471:5.82833710011,220:5.70676766531,273:5.60436010352,458:5.56510284435,221:5.5338511006,280:5.53186442281,173:5.46013508245,258:5.43783976399,227:5.42517048439,317:5.35443518211,152:5.28180058327,260:5.27087027667,476:5.2245829271,171:5.2048544543
350	276:6.2617977517,200:6.1741978808,184:5.99018093384,471:5.98574416357,214:5.93251585474,479:5.85778049529,266:5.75593182607,181:5.70624505251,258:5.59327057815,464:5.55974859215,129:5.49721920146,280:5.49108315558,476:5.4795604874,152:5.466659688,259:5.45425958891
351	204:10.4122415825,497:9.80583621416,280:9.74552129869,476:9.53995807522,160:9.3838560414,498:9.35378027914,479:9.33892555143,276:9.1988020331,176:9.1872354297,268:9.170360201,480:9.13529145825,274:9.10863620421,157:9.09427656811,341:9.09383108703,496:9.0278858472
352	204:7.17491710059,200:7.02226434793,184:6.84470421728,469:6.83479349118,276:6.79775228043,479:6.7133018187,230:6.70568878095,476:6.56382656456,308:6.55883659037,173:6.54430088001,463:6.54419775481,255:6.54401793862,214:6.52746452429,280:6.48280460371,486:6.47513319282
353	292:5.94456109632,171:5.93164957955,220:5.88293418675,227:5.86001825041,284:5.8159756857,214:5.76373811193,260:5.67607448854,472:5.67056071926,280:5.65570614254,256:5.60079975956,343:5.58015453971,459:5.56639644496,499:5.55563082265,144:5.5373189898,479:5.49222860508
354	322:8.26049327746,200:8.26026725021,479:8.20621379223,266:8.04575156044,184:7.95057547826,220:7.9435530149,463:7.89741935884,461:7.85904720544,476:7.75764420466,347:7.75571717851,227:7.63044493372,171:7.58087946588,280:7.56533972212,498:7.49018122027,448:7.44750619821
355	214:6.28480096828,200:6.20419555271,129:5.96512294153,479:5.94164100477,56:5.92234711255,495:5.80928788984,476:5.77018165815,160:5.69314885125,380:5.67675951975,266:5.62747574384,477:5.59744178646,482:5.5782549731,231:5.50931888509,265:5.49427477908,462:5.47070229206
356	322:6.50195716388,184:6.34476245212,462:6.3126666608,280:6.21307701411,221:6.15637695153,469:6.05148700257,479:5.98341101098,129:5.96780309201,171:5.94299569701,200:5.88688622984,448:5.87153492904,480:5.78781568271,275:5.74153766279,274:5.71607546573,347:5.67600791194
357	322:8.10181916072,448:8.05127040963,200:7.94184741029,129:7.93848040177,266:7.92907429893,220:7.82355536094,479:7.82125057086,171:7.76510265217,474:7.74506756858,221:7.68777076539,292:7.6768761264,464:7.58566173784,184:7.58312961907,284:7.57038860224,178:7.53934732453
358	227:8.18029453936,343:8.13822322667,221:8.10235551898,476:7.84048244612,272:7.62432788016,485:7.45565203502,214:7.43781212571,459:7.42944173751,308:7.42649774084,458:7.355611209,341:7.35436191458,435:7.2517182225,292:7.19521256153,498:7.18955333358,494:7.17877600974
359	227:6.25551987991,271:5.97883222714,220:5.64106711475,472:5.60617733782,343:5.55516831065,497:5.4733483594,463:5.46967679829,284:5.4333011376,204:5.37893683815,171:5.29584398907,498:5.23530046577,276:5.19164033165,461:5.18676169954,181:5.17058121395,476:5.12927562741
360	462:5.23300123947,463:5.22169505027,280:5.13173479637,278:4.96448846692,322:4.95186606024,461:4.91597346142,262:4.91487956708,214:4.89143067155,129:4.88968261849,499:4.81100449723,341:4.80991629357,275:4.77572150463,204:4.74691605414,200:4.74021931896,184:4.7177312748
361	479:7.45184068912,265:7.19718623534,264:7.17149544936,262:7.07491998715,56:7.00745278239,204:6.99900810632,178:6.96970291834,474:6.84948913642,177:6.84857960395,477:6.78456113014,322:6.78398062386,129:6.77298695306,347:6.75084956647,227:6.73099232621,259:6.68184316541
362	214:6.2601045417,204:5.54306681499,479:5.48909819534,476:5.48799352258,171:5.44807196033,482:5.40525449645,292:5.39437016458,129:5.30883137934,184:5.27503513815,439:5.26860329566,322:5.25871796984,280:5.24670278877,200:5.22639317859,499:5.22637587122,266:5.21670817901
363	275:10.6545252806,184:10.3415169801,274:10.2325385151,476:10.1966453501,221:10.1308421643,343:10.0790205277,322:10.0767913063,474:10.0727131655,227:10.0606287519,280:10.0507003149,448:10.047737508,266:9.90772376546,214:9.90410895133,461:9.65077227367,498:9.60816430127
364	129:7.4987324782,276:7.49064873523,476:7.28505560781,200:7.22779374242,162:7.18894811227,380:7.14156232877,184:6.91564854142,214:6.88596827444,227:6.84780391878,341:6.81742168678,479:6.80865203231,462:6.69466210373,458:6.68714467257,485:6.67724847585,265:6.66391947585
365	200:8.43453024816,160:8.35478878812,461:8.34161192704,448:8.27639077378,171:8.26938635863,341:8.21110276829,276:7.8557429083,280:7.83787958707,184:7.72512639602,284:7.65241622806,361:7.51924034403,173:7.42355181158,266:7.4043836349,458:7.38761874668,144:7.3607326381
366	214:5.83152036942,308:5.29979598941,476:5.0497591455,200:5.00073300967,204:4.96282537578,486:4.96191630157,264:4.81796040705,160:4.80463640297,284:4.70808781008,273:4.69469070096,278:4.61487878329,495:4.61117226907,196:4.59805859691,162:4.5891990982,171:4.58676161545
367	280:6.26585575529,184:5.81273466336,221:5.71736629543,268:5.69162127724,144:5.62919791211,220:5.57718562089,271:5.56461969373,308:5.54150517265,273:5.53136793311,264:5.49646345276,457:5.45527258506,227:5.43388740159,284:5.42590047082,480:5.39035880531,471:5.37800008272
368	184:6.94728998225,200:6.52902606114,173:6.45382133832,479:6.45326221752,280:6.38032967013,276:6.22703209108,214:6.21480091817,160:6.15752170162,171:6.14322889376,162:6.12476176417,247:6.08832878108,480:6.04741184658,144:6.02575676026,497:6.00822684081,260:5.99343907596
369	221:7.26774529956,240:6.98098320203,227:6.60840362202,177:6.58829884464,272:6.54664292992,284:6.53957053171,476:6.49600784829,173:6.48098165411,200:6.4631656726,214:6.44296516781,474:6.43760669332,471:6.41776692101,280:6.37411173625,264:6.34734929968,321:6.33719170618
370	171:6.87998670875,479:6.74336713889,266:6.4626854487,271:6.41031921626,129:6.39472795972,200:6.22528054608,471:6.17268820491,157:6.12677505952,472:6.09650726956,204:6.08018318091,276:6.05295416142,280:6.00774897755,474:5.93469253814,220:5.92545619384,160:5.92389140306
371	176:6.76095277855,322:6.60560142857,448:6.55964985167,184:6.53975721286,171:6.52172293537,341:6.51994917723,343:6.46763464716,347:6.43225404177,280:6.38753734391,221:6.37654978128,240:6.3652354907,220:6.35556555141,480:6.23099376392,264:6.2292141759,479:6.21683054968
372	200:8.34504750604,308:8.29261924132,280:8.28907324347,184:8.25095207983,343:8.22955296477,204:8.22078936325,476:8.15602829423,214:8.10187656866,341:8.08883071754,458:8.08630503273,499:8.00108546608,276:7.95041139928,284:7.8658841885,162:7.85257085519,220:7.84567867358
373	476:6.03724998588,184:6.02857136618,221:6.00625500874,176:5.96097616641,200:5.92880784715,214:5.88786467339,308:5.87166167637,266:5.84352005591,276:5.8359697697,448:5.82141781662,171:5.81597535812,458:5.81435046455,341:5.80075475624,264:5.79762228564,439:5.79334898594
374	476:5.35672301911,484:4.88871863446,479:4.81894122296,259:4.78266963571,240:4.7125308625,177:4.70606293212,265:4.68163424224,200:4.68072726738,184:4.67745516161,448:4.66316308319,343:4.62533270793,495:4.53661721861,129:4.48073820748,322:4.46792014078,498:4.4475614819
375	200:9.64866495595,284:9.62425608552,204:9.22147384738,171:9.1860331844,220:9.09527919397,280:9.05984340137,173:8.96541729987,308:8.88729279856,214:8.86550785848,471:8.80552382129,469:8.78408007194,230:8.74048381843,479:8.71450362118,474:8.6815533734,347:8.6363162962
376	227:6.43388825336,160:6.38732317076,284:6.25450083678,480:6.2361738935,204:6.20168521632,129:6.16724021528,200:6.16651270915,280:6.15869345117,230:6.12867521885,171:6.03883191425,462:5.94537239524,148:5.9390155802,308:5.91992032654,471:5.90744382734,341:5.89803931752
377	284:3.98577734159,479:3.77871715256,227:3.75505184472,472:3.66246889403,476:3.61669464139,469:3.61569906899,204:3.54663478494,308:3.5355004691,343:3.52680250336,322:3.52252490387,220:3.51560931856,266:3.38563239459,496:3.30952097397,264:3.3001016181,497:3.28821144265
378	280:9.40305294829,221:9.06626668859,343:9.03203586874,171:9.00223780548,322:8.72216913184,200:8.70396115356,184:8.5763751708,276:8.50311816648,129:8.47210062319,220:8.32936722536,479:8.26471313875,361:8.26164503986,274:8.23930652138,173:8.22155112187,458:8.17675628726
379	231:4.87518288134,265:4.8289358935,274:4.68586172023,200:4.56548959783,308:4.52255143411,292:4.51365127392,182:4.49327054648,220:4.49048622853,162:4.47785657795,322:4.41983381568,458:4.40633427363,476:4.34860345996,482:4.34768134261,204:4.31661282388,472:4.31598515822
380	200:6.72423189536,472:6.58659857778,220:6.55082385481,227:6.23866322452,463:6.22722479525,224:6.13289630807,476:6.11901044893,231:6.08169305771,173:6.07524741675,259:6.06604933715,284:6.02499443207,280:6.02004594907,479:5.99104050571,184:5.95569806123,495:5.92192062071
381	200:7.827204933,129:7.53148581591,276:7.52642703022,497:7.4788094704,280:7.45029190108,347:7.36087713625,184:7.33610840384,462:7.19494502575,322:7.19291432724,56:7.10931094921,495:7.08237887856,361:7.04583434951,479:6.96433964616,266:6.9028630215,463:6.87164896296
382	258:7.48076955282,184:7.45316280083,204:7.43018931228,200:7.3911221115,469:7.32815078387,276:7.26909306252,214:7.22163277495,476:7.21389094189,461:7.18539228444,162:7.11456131948,144:7.04912129125,173:7.04771295992,274:7.04753093225,272:7.04265942863,458:7.03747347847
383	284:9.59334367404,227:9.14429908079,200:9.0373686842,230:9.01843983673,204:8.94085642897,184:8.7041681074,308:8.69239247761,220:8.69197141726,474:8.63326486437,144:8.61524538002,461:8.56608090919,347:8.54978507556,173:8.50815225412,322:8.48489058385,479:8.44106848019
384	200:8.33812167867,214:7.79144730545,284:7.77751509597,276:7.74526561859,448:7.7200943044,259:7.66946601004,278:7.62087150049,160:7.60732121419,184:7.59870317135,498:7.54523595453,266:7.54433806544,204:7.5415282787,129:7.53778125924,479:7.50598508942,464:7.50594748703
385	221:8.71039608073,343:8.69693435386,459:8.51821086083,284:8.49930239121,171:8.39005877018,280:8.37285988095,474:8.37070515786,322:8.33733191399,476:8.29728287505,129:8.2920269182,479:8.21787915222,471:8.21547719956,214:8.20126318177,204:8.09037740603,200:8.06824664072
386	458:5.36007823571,322:5.11067899022,476:5.0689098651,448:4.96546310182,184:4.95772705464,479:4.92649128823,266:4.73658170163,177:4.71153631147,265:4.66890697368,260:4.65438869269,480:4.63454256568,285:4.61466618113,275:4.61173885764,482:4.60594905762,274:4.60168997398
387	230:4.43472658195,392:4.34396338998,482:4.33781277356,479:4.25113515315,260:4.24511737594,262:4.21260450963,214:4.20300471915,151:4.20299679262,483:4.17785817894,476:4.1612993582,160:4.16103239827,355:4.11728768254,499:4.11404515765,177:4.01617465177,200:4.00303683847
388	227:5.87239618994,322:5.78777509575,343:5.75614138671,472:5.72046396804,476:5.58788718346,220:5.4361591439,308:5.28863605867,458:5.28532163847,200:5.23071345269,499:5.22349328064,152:5.21761275985,148:5.21343557285,184:5.17681455381,162:5.16950572447,479:5.15192719801
389	200:7.68163836409,476:7.62283939106,497:7.28940890656,148:7.12825725212,474:6.95690183035,227:6.93879707638,308:6.9023218307,157:6.86599265811,475:6.78405031106,214:6.76762536307,448:6.71840969909,259:6.70844986027,184:6.66741457819,221:6.66705613204,498:6.65972871628
390	160:9.70107325371,129:9.52502166833,341:9.49903342172,221:9.25375447472,280:9.10483511328,292:9.09509651464,214:9.06996606834,474:8.97082775624,171:8.92999275801,227:8.89808807075,343:8.87950883355,200:8.80582753165,284:8.79011397396,476:8.70324948661,268:8.54683856375
391	230:6.29583387063,458:5.79626401279,200:5.76349363239,173:5.71739701763,121:5.68419715765,264:5.65992621742,475:5.65049405045,498:5.63214583957,227:5.62791056108,259:5.58403235284,284:5.5790515533,392:5.56858065591,221:5.56317557296,224:5.54582812594,267:5.541302215
392	341:10.4307899359,129:10.1824971541,343:10.059610367,479:9.98908186114,259:9.86384163518,471:9.86043373407,200:9.8387768497,284:9.80515268852,347:9.72270101809,171:9.71782353389,160:9.6144349817,465:9.61263101399,476:9.41559969734,266:9.39977789681,214:9.37992276636
393	184:11.6687617335,204:11.2930392429,200:11.236785494,322:11.1693846419,448:10.9965176535,221:10.9956534779,214:10.9484709619,280:10.8956030833,486:10.8267544263,284:10.7899548171,173:10.7877484856,347:10.6933070752,479:10.6924561787,171:10.6922481966,458:10.5969181579
394	322:10.2567584247,214:10.1337133412,280:10.0617662485,184:9.96207352275,220:9.95737480365,204:9.91345349871,200:9.80398853904,275:9.76456607336,476:9.69048288227,171:9.62019346597,221:9.61237789825,160:9.51435134518,260:9.49730067966,448:9.48876676788,266:9.32220496809
395	200:8.9622296965,184:8.70794966426,484:8.70459135914,266:8.69374736126,448:8.67409853711,204:8.51436372771,276:8.43752365001,285:8.40558662813,476:8.39487642277,322:8.3850139106,220:8.36971902012,308:8.30797190375,347:8.3004539756,284:8.27516676664,221:8.25703476581
396	184:9.77728794986,200:9.64030218058,220:9.45093569127,171:8.88634784663,258:8.77730606765,173:8.6155424115,457:8.46512853219,276:8.38474201593,461:8.38333691421,271:8.33158111351,308:8.29473992601,144:8.28337657618,448:8.23419568554,341:8.23164522291,484:8.20471695884
397	448:7.49364068259,343:7.4167426807,347:7.37903582522,266:7.36363739166,171:7.31817399541,285:7.24136178862,280:7.21841053946,361:7.16189002624,474:7.13814722686,274:7.05163529705,200:7.03868779132,204:7.00807567441,284:7.00728251594,160:6.99257719644,308:6.97682956673
398	220:6.49761700306,227:6.31575425579,343:6.26004397535,221:6.19056725246,284:6.11304902165,470:5.96921025644,171:5.96192847202,292:5.88437171867,458:5.86924105363,459:5.83328376444,479:5.81320335703,471:5.8100950205,262:5.76826585229,322:5.74825053366,162:5.72677683217
399	171:6.54771932087,184:5.97805246356,458:5.87344779423,200:5.78921190879,173:5.72695066677,280:5.64245401347,214:5.64112292804,260:5.44554246488,493:5.40515447767,471:5.39849077699,273:5.38638703579,271:5.37889959089,231:5.31496256894,264:5.30853106349,267:5.29858258408
400	322:7.3165335863,448:7.30441050798,184:7.09895510307,259:6.93100469196,484:6.87432579366,476:6.78330725786,240:6.77565248048,343:6.76120979921,474:6.72992667271,479:6.6590504532,129:6.65425577391,173:6.64171443064,457:6.6293192102,274:6.62407467155,469:6.61703940293
401	322:10.5260716722,479:10.4865391814,284:10.4330100077,184:10.418876022,448:10.357279308,171:10.3389390678,347:10.2926836689,474:10.2459179526,129:10.2110667157,221:10.1272663838,280:10.1133333818,214:9.95887319175,230:9.95184352358,220:9.8941137788,471:9.82513862376
402	204:7.62787067171,322:7.41266952101,308:7.41217444863,476:7.35503811366,177:7.24239645767,184:7.2191915737,280:7.21014420274,274:7.17681840509,463:7.13408992557,200:7.10055933841,448:7.06848784369,162:7.02745818698,474:7.02330400443,230:6.9846885411,479:6.97192026204
403	204:9.32250328361,347:9.20279950327,173:9.08239526387,274:8.96676630096,200:8.92763533563,221:8.81152884533,322:8.79680517726,184:8.77308515234,479:8.71460204429,341:8.66101421126,448:8.61709277397,227:8.60599906034,480:8.6034629686,469:8.58071822661,474:8.56077194
404	322:7.4338304055,347:7.40845671779,280:7.38812596481,227:7.3161502451,284:7.28314988191,171:7.11121473188,337:7.10824438446,472:7.06662371322,200:6.99358074798,480:6.9932039134,267:6.98145248185,489:6.96130263986,474:6.94909152482,459:6.9000030999,471:6.89579433767
405	322:4.52130733628,276:4.42110859677,489:4.33199822207,262:4.31766869397,220:4.28013988792,472:4.26927422104,479:4.25959956093,308:4.24964542047,469:4.23536760612,171:4.21584988307,200:4.13224828943,463:4.02534652573,184:4.00821151981,230:3.96432051562,298:3.84726352542
406	214:6.14336720103,292:5.91039014649,260:5.84560677693,148:5.75515407858,472:5.74574810038,171:5.59469313237,479:5.55279070397,482:5.45609254569,274:5.40387544406,308:5.36381949014,184:5.35474512962,476:5.31222216781,474:5.28976430224,498:5.28335525985,463:5.23496913199
407	200:8.87907563342,276:8.59877452921,280:8.3343947559,274:8.26101606096,497:8.2511876239,227:8.1514184747,184:8.12363057845,160:8.1110505828,204:8.08074825766,458:8.02582880317,308:8.00020894443,322:7.9938747795,347:7.99241361146,162:7.90659796988,129:7.87898204965
