437	214,171,129,200,227,160,479,266,498,280,471,184,259,56,173
438	280,271,476,471,200,171,284,322,214,458,221,247,448,184,144
439	227,484,457,476,284,231,266,322,256,479,280,230,341,278,343
440	322,479,347,469,266,184,214,423,480,274,276,280,173,221,129
441	200,227,258,231,476,220,284,486,266,308,498,322,343,479,204
442	200,204,276,227,220,266,280,479,497,230,181,129,495,173,171
443	171,214,148,280,200,227,184,221,275,129,220,322,308,457,204
444	278,160,322,200,479,484,214,151,476,308,177,129,240,280,184
445	276,280,271,171,220,200,184,499,204,266,479,214,308,278,160
446	224,173,220,266,171,258,227,361,347,181,280,204,260,341,184
447	200,227,171,220,221,284,308,184,260,497,341,160,276,204,280
448	221,184,200,476,280,341,214,461,204,224,479,160,220,284,275
449	214,479,284,171,129,341,476,221,259,280,160,204,471,200,260
450	200,284,230,479,341,276,280,184,204,499,171,221,322,160,448
451	273,266,181,458,214,469,272,200,144,464,309,231,472,271,475
452	322,474,200,347,230,284,275,204,280,266,471,181,308,469,214
453	479,322,200,280,278,476,221,488,160,464,129,220,266,144,214
454	220,322,171,479,267,266,200,292,459,276,474,260,214,463,227
455	221,220,280,200,227,214,266,448,284,184,292,322,260,476,459
456	214,266,171,284,227,343,484,275,476,200,292,498,231,240,499
457	476,184,227,200,214,276,457,148,308,343,352,486,280,162,275
458	184,448,171,347,200,343,258,173,129,220,479,284,322,214,274
459	476,498,214,284,292,343,200,471,458,221,184,486,148,485,448
460	343,227,292,220,474,284,448,498,258,200,476,484,184,322,266
461	204,341,448,200,184,171,322,259,214,476,461,479,462,129,439
462	476,204,173,458,184,341,274,284,498,280,200,162,448,171,214
463	479,221,200,476,276,220,260,259,497,322,474,458,284,448,347
464	221,214,200,184,220,280,266,160,129,204,322,479,485,292,476
465	266,284,144,458,220,497,184,227,280,276,200,181,221,479,471
466	200,230,284,341,266,184,220,231,308,475,322,221,214,280,474
467	171,308,200,499,280,275,204,259,476,173,162,472,184,260,284
468	448,458,184,280,200,171,173,284,221,129,276,271,266,474,347
469	184,476,280,129,343,448,200,214,499,461,471,479,160,322,498
470	476,343,227,479,200,322,214,499,162,284,259,220,472,485,221
471	204,479,184,271,214,171,266,448,200,259,499,471,322,275,144
472	200,204,476,479,461,347,322,266,284,458,227,258,343,129,276
473	227,471,129,184,343,463,458,476,271,461,148,221,200,214,479
474	227,476,479,129,173,204,280,276,284,214,144,343,458,200,459
475	200,184,284,204,476,220,322,341,439,461,214,230,458,276,479
476	171,200,266,227,204,274,214,275,160,280,498,461,184,479,220
477	280,204,214,476,448,479,227,129,266,221,276,499,259,260,322
478	220,476,184,280,214,322,221,275,448,274,266,200,498,284,204
479	322,220,347,171,200,284,439,280,267,479,260,258,292,341,184
480	284,322,476,171,260,214,200,474,347,479,280,448,160,266,129
481	284,214,204,171,160,479,184,129,292,200,459,230,341,276,439
482	214,280,284,322,479,459,221,220,230,200,227,171,204,476,499
483	214,474,160,471,129,280,173,276,284,162,497,259,380,200,221
484	184,280,343,227,220,204,361,474,476,214,173,258,497,284,260
485	221,322,284,352,260,276,479,220,476,227,184,258,459,471,474
486	200,184,479,160,448,471,214,129,173,476,266,171,280,486,227
487	160,292,129,495,479,231,214,200,221,472,397,498,476,148,355
488	264,284,484,474,308,486,162,255,204,480,448,184,227,285,469
489	171,292,322,448,498,220,221,274,266,275,214,343,271,259,280
490	171,227,200,343,258,280,184,173,129,498,472,448,274,56,308
491	280,227,266,220,284,200,221,214,322,448,471,476,129,474,171
492	184,322,200,221,214,220,280,479,308,274,204,271,230,278,162
493	284,479,497,227,266,204,474,448,214,144,200,129,343,471,461
494	221,448,200,459,284,486,214,343,280,474,184,476,259,162,439
495	479,160,171,322,129,276,220,266,200,280,221,448,474,292,274
496	266,479,322,476,284,448,347,184,220,498,200,171,214,459,280
497	479,200,204,498,171,259,476,276,347,472,227,184,458,322,308
498	476,322,184,214,284,221,200,448,275,220,266,280,479,471,461
499	280,200,220,322,476,284,495,292,260,308,184,457,355,343,148
